1603300320.000000, 1603300320.000000, 1603300320.000000
32.000000, 32.000000, 32.000000
-26,-57,17
-26,-56,17
-27,-56,17
-26,-56,17
-26,-56,16
-26,-57,16
-26,-57,16
-25,-57,17
-26,-56,16
-26,-56,16
-26,-56,16
-26,-56,16
-26,-56,16
-26,-56,16
-26,-56,16
-26,-56,17
-26,-57,16
-26,-57,17
-26,-56,16
-26,-56,16
-27,-56,16
-27,-56,17
-27,-56,17
-27,-56,17
-27,-56,16
-27,-56,17
-27,-56,17
-27,-56,17
-27,-56,16
-28,-56,17
-27,-56,17
-27,-56,17
-28,-56,17
-28,-56,17
-27,-56,16
-27,-55,17
-28,-56,16
-28,-56,17
-28,-56,17
-27,-56,17
-27,-56,17
-27,-56,17
-27,-56,17
-27,-56,17
-27,-56,17
-28,-56,17
-27,-56,17
-27,-56,17
-27,-56,17
-27,-55,17
-27,-56,17
-27,-56,18
-27,-55,18
-27,-55,17
-28,-56,17
-27,-55,18
-27,-55,18
-27,-56,18
-27,-56,18
-27,-56,17
-27,-56,18
-28,-55,18
-28,-55,18
-27,-55,18
-27,-55,18
-27,-56,18
-27,-55,17
-27,-55,17
-27,-55,18
-28,-55,18
-28,-56,18
-27,-57,17
-28,-56,17
-26,-57,18
-27,-57,18
-26,-56,18
-28,-59,19
-29,-63,21
-31,-66,22
-33,-62,23
-29,-60,22
-24,-57,23
-22,-52,23
-25,-53,19
-35,-51,6
-45,-49,-1
-38,-46,-5
-31,-41,-1
-33,-44,1
-41,-49,11
-34,-51,7
-36,-52,4
-42,-43,-19
-33,-49,-18
-44,-50,-22
-45,-49,-9
-51,-43,-8
-49,-44,-8
-30,-42,-7
-35,-51,-11
-42,-52,-16
-35,-48,-13
-39,-48,-8
-42,-47,-7
-45,-47,-13
-44,-48,-6
-40,-50,0
-43,-52,-2
-38,-52,-1
-41,-54,0
-45,-54,-1
-42,-53,-5
-30,-54,2
-32,-54,3
-39,-54,-1
-40,-52,-5
-41,-53,-14
-34,-56,-9
-36,-55,0
-40,-54,0
-42,-52,-1
-40,-50,0
-40,-50,0
-41,-51,0
-41,-52,0
-40,-52,0
-39,-52,0
-39,-52,0
-40,-52,0
-40,-52,0
-39,-51,-1
-39,-51,-2
-40,-51,0
-40,-51,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-51,0
-41,-51,0
-42,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-42,-50,-1
-41,-50,0
-41,-50,0
-41,-50,0
-41,-50,-1
-41,-50,-1
-42,-51,0
-42,-51,0
-40,-51,-1
-40,-51,-1
-40,-51,-1
-41,-51,0
-41,-51,-1
-40,-51,0
-41,-51,0
-40,-51,0
-40,-51,0
-41,-51,0
-41,-51,0
-41,-51,0
-40,-51,0
-41,-51,-1
-41,-51,0
-41,-50,0
-41,-51,0
-41,-51,0
-41,-51,0
-41,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-41,-51,0
-42,-51,-1
-41,-51,0
-41,-51,0
-41,-50,1
-42,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-41,-51,1
-41,-50,0
-41,-51,0
-41,-51,0
-40,-51,0
-40,-51,0
-41,-50,0
-41,-50,0
-41,-51,1
-41,-50,0
-41,-50,0
-42,-50,0
-42,-50,1
-42,-50,0
-42,-50,1
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-41,-51,0
-41,-50,0
-41,-50,0
-41,-51,0
-41,-51,0
-41,-51,0
-41,-50,0
-41,-50,1
-41,-50,0
-41,-51,0
-41,-51,0
-41,-50,0
-41,-50,1
-42,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-42,-50,1
-42,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-51,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-42,-51,0
-42,-51,0
-41,-50,0
-41,-50,0
-42,-50,0
-41,-50,-1
-41,-50,0
-41,-50,0
-41,-50,-1
-41,-50,0
-41,-50,0
-42,-50,-1
-42,-50,0
-41,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-42,-50,-1
-42,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,-1
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-50,-1
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,-1
-42,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-41,-50,-1
-42,-50,-1
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-41,-50,0
-42,-50,0
-41,-50,0
-41,-50,0
-42,-50,-1
-42,-50,-1
-41,-51,0
-41,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-42,-50,0
-41,-51,0
-41,-51,0
-41,-51,-1
-40,-52,0
-40,-51,0
-41,-50,0
-42,-51,-1
-41,-51,0
-40,-51,0
-40,-52,-1
-40,-52,0
-42,-54,0
-40,-54,3
-38,-53,2
-37,-51,2
-37,-50,1
-40,-51,1
-41,-51,1
-41,-51,0
-40,-51,-1
-40,-50,-1
-42,-49,0
-43,-48,1
-46,-49,1
-46,-49,1
-45,-53,1
-41,-54,2
-36,-54,3
-28,-54,4
-26,-54,2
-33,-54,0
-38,-55,0
-38,-53,2
-37,-52,3
-38,-51,4
-42,-51,3
-43,-52,3
-40,-51,4
-39,-51,3
-39,-52,3
-38,-53,4
-36,-53,3
-38,-52,2
-39,-51,2
-41,-51,2
-41,-51,3
-40,-51,2
-40,-52,2
-41,-52,2
-41,-52,2
-39,-51,2
-39,-51,2
-40,-50,2
-39,-50,2
-39,-51,3
-38,-54,3
-38,-54,2
-37,-55,2
-37,-54,2
-36,-53,4
-39,-54,2
-38,-55,3
-35,-56,3
-33,-56,4
-31,-56,5
-30,-56,4
-31,-55,1
-34,-54,1
-37,-52,2
-41,-51,3
-42,-50,3
-41,-50,4
-40,-50,4
-40,-51,3
-39,-52,3
-38,-52,3
-38,-52,3
-39,-53,3
-41,-57,4
-39,-59,5
-36,-60,5
-38,-60,6
-46,-68,13
-40,-62,15
-30,-50,18
-36,-43,12
-39,-40,8
-49,-38,1
-45,-39,1
-48,-42,1
-46,-42,5
-43,-40,4
-37,-41,-1
-44,-43,-4
-44,-46,-2
-38,-47,-3
-33,-45,-6
-30,-47,-5
-34,-56,0
-33,-59,2
-33,-60,5
-36,-62,14
-34,-61,13
-34,-59,14
-33,-62,16
-34,-74,15
-8,-66,31
-34,-52,41
-23,-55,35
-32,-56,19
-33,-56,11
-33,-55,9
-30,-57,10
-29,-59,11
-25,-60,11
-25,-59,10
-25,-54,8
-25,-53,9
-28,-55,13
-30,-55,15
-31,-56,15
-32,-56,15
-31,-57,16
-29,-56,16
-27,-56,16
-26,-56,16
-25,-56,16
-24,-57,15
-24,-59,16
-24,-60,15
-24,-60,15
-25,-60,15
-27,-59,15
-27,-58,15
-27,-57,14
-26,-57,14
-25,-56,14
-25,-55,14
-26,-55,14
-26,-54,14
-27,-54,14
-26,-54,14
-27,-55,14
-28,-56,14
-28,-57,15
-28,-58,15
-27,-58,15
-26,-58,15
-28,-59,15
-28,-58,14
-27,-58,15
-27,-58,15
-27,-57,14
-28,-57,14
-28,-57,15
-28,-56,15
-27,-56,15
-27,-55,14
-27,-56,15
-27,-57,15
-27,-56,16
-27,-56,15
-27,-57,16
-27,-56,16
-27,-56,16
-26,-55,15
-27,-53,15
-28,-52,14
-30,-53,14
-29,-56,16
-28,-57,17
-28,-57,18
-31,-56,16
-34,-54,11
-35,-54,10
-35,-55,10
-34,-55,10
-33,-56,10
-31,-59,13
-29,-59,13
-29,-59,13
-30,-58,14
-32,-55,13
-33,-54,12
-33,-52,12
-32,-52,13
-32,-53,13
-33,-55,13
-33,-55,13
-28,-55,14
-27,-58,16
-30,-61,14
-32,-62,13
-29,-66,13
-26,-61,13
-23,-57,13
-23,-50,9
-24,-51,9
-29,-55,7
-31,-57,6
-29,-58,6
-27,-56,6
-26,-55,6
-27,-59,5
-28,-62,5
