1606328202.000000, 1606328202.000000, 1606328202.000000
32.000000, 32.000000, 32.000000
-23,-58,15
-24,-58,14
-24,-57,16
-25,-57,15
-25,-57,16
-25,-57,16
-25,-57,16
-25,-57,16
-25,-57,16
-25,-57,16
-25,-57,15
-24,-57,16
-25,-57,15
-25,-57,16
-25,-57,15
-25,-57,15
-25,-57,15
-24,-57,15
-25,-57,15
-25,-57,15
-24,-57,15
-25,-57,15
-24,-57,16
-25,-57,16
-25,-58,16
-25,-57,16
-25,-57,16
-25,-56,16
-25,-57,15
-25,-58,15
-25,-57,15
-25,-57,15
-25,-57,15
-25,-57,15
-25,-57,15
-25,-57,15
-25,-58,15
-25,-58,15
-25,-57,15
-25,-57,15
-25,-57,16
-24,-57,16
-25,-58,16
-24,-58,16
-24,-58,15
-24,-58,15
-24,-57,15
-24,-58,15
-24,-58,15
-24,-58,15
-24,-58,15
-24,-58,15
-24,-58,15
-24,-57,15
-24,-57,15
-25,-57,15
-25,-57,15
-25,-58,15
-25,-57,15
-25,-57,15
-24,-58,15
-24,-57,16
-24,-57,16
-25,-57,16
-25,-58,16
-25,-58,16
-25,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-58,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-25,-57,16
-25,-58,16
-25,-57,16
-26,-57,16
-25,-57,16
-25,-57,16
-25,-57,16
-26,-57,16
-25,-57,16
-25,-57,16
-25,-57,16
-24,-57,16
-24,-57,15
-24,-57,15
-24,-57,15
-24,-57,15
-24,-57,15
-24,-57,15
-24,-57,16
-25,-57,16
-25,-58,16
-25,-58,16
-25,-57,16
-25,-57,16
-25,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-58,15
-25,-57,16
-24,-57,16
-24,-57,15
-24,-57,15
-24,-57,15
-24,-58,15
-24,-58,16
-24,-57,16
-23,-57,16
-24,-57,16
-24,-57,16
-24,-58,16
-24,-57,16
-24,-57,16
-25,-57,16
-25,-57,16
-24,-57,16
-24,-57,16
-25,-57,16
-24,-57,15
-24,-58,16
-24,-57,16
-24,-57,15
-24,-58,16
-24,-58,16
-24,-57,16
-24,-57,16
-24,-57,16
-24,-57,16
-25,-58,15
-25,-58,16
-25,-58,16
-25,-57,16
-24,-57,17
-24,-57,16
-24,-57,16
-24,-57,16
-24,-58,16
-24,-58,16
-24,-58,16
-24,-57,15
-24,-57,16
-24,-57,16
-25,-57,16
-25,-56,16
