1606322549.000000, 1606322549.000000, 1606322549.000000
32.000000, 32.000000, 32.000000
-37,-53,10
-37,-52,10
-37,-52,10
-37,-52,10
-38,-52,10
-38,-52,9
-38,-52,9
-38,-52,9
-39,-51,8
-39,-50,9
-39,-50,9
-39,-50,11
-39,-51,10
-39,-52,9
-37,-53,8
-37,-55,9
-38,-61,10
-36,-62,11
-32,-62,10
-31,-60,10
-32,-58,8
-35,-56,5
-36,-55,5
-34,-53,5
-33,-51,5
-31,-48,5
-31,-46,5
-32,-45,6
-34,-49,5
-37,-54,6
-39,-60,7
-38,-59,8
-36,-53,9
-36,-51,10
-40,-49,9
-42,-51,18
-38,-53,38
-41,-51,28
-41,-51,20
-40,-54,13
-39,-53,10
-34,-51,10
-35,-50,9
-35,-48,8
-33,-46,7
-32,-47,8
-33,-50,15
-32,-52,20
-35,-61,26
-32,-63,28
-34,-56,20
-37,-53,16
-40,-47,12
-34,-49,15
-35,-50,14
-42,-52,5
-39,-53,6
-37,-54,8
-39,-55,7
-39,-56,8
-38,-55,13
-41,-54,13
-39,-51,14
-37,-49,14
-35,-45,16
-37,-44,14
-42,-43,9
-44,-44,7
-44,-48,7
-41,-50,7
-40,-51,6
-39,-51,6
-40,-51,5
-43,-55,9
-42,-56,11
-35,-55,14
-36,-54,12
-38,-54,9
-34,-53,10
-33,-52,9
-35,-50,7
-39,-50,5
-44,-52,5
-43,-54,8
-35,-52,13
-39,-51,13
-39,-50,13
-39,-50,14
-39,-50,14
-42,-49,9
-43,-50,8
-42,-50,10
-40,-50,13
-40,-48,12
-47,-48,9
-46,-48,9
-44,-48,10
-44,-48,10
-42,-47,12
-42,-46,11
-44,-45,6
-46,-46,5
-50,-46,0
-49,-46,-3
-48,-47,-1
-48,-48,3
-46,-47,3
-39,-49,9
-31,-55,19
-44,-46,-1
-57,-45,-10
-58,-46,-8
-44,-43,1
-41,-43,5
-42,-45,7
-43,-45,6
-51,-46,6
-50,-46,8
-48,-49,11
-45,-47,5
-44,-47,3
-44,-45,2
-43,-44,2
-46,-43,2
-47,-43,2
-49,-43,4
-49,-45,6
-51,-46,6
-44,-44,5
-43,-45,5
-45,-45,5
-45,-46,6
-48,-45,5
-49,-45,4
-49,-43,3
-47,-43,4
-49,-43,3
-50,-43,3
-49,-43,2
-49,-43,2
-49,-42,2
-50,-42,2
-51,-43,3
-51,-43,3
-50,-42,3
-50,-42,2
-50,-42,3
-50,-43,3
-50,-43,3
-49,-42,3
-50,-41,2
-50,-41,2
-50,-41,2
-51,-42,2
-51,-42,3
